city,street,house_number,neighbourhood,lat,lng
מודיעין-מכבים-רעות,הדרור מכבים רעות,252,שכונת מכבים,31.893355,35.030132
מודיעין-מכבים-רעות,שרה אמנו,42,,31.880585,35.009238
מודיעין-מכבים-רעות,שד מנחם בגין,80,שכונת מוריה,31.877650,35.007434
מודיעין-מכבים-רעות,עמק חרוד,12,שכונת הכרמים,31.918814,35.003638
מודיעין-מכבים-רעות,?,126,שכונת מוריה,31.880723,35.003037
מודיעין-מכבים-רעות,אנפה מכבים רעות,213,,31.895184,35.030238
מודיעין-מכבים-רעות,רחל אמנו,36,שכונת מוריה,31.879009,35.006319
מודיעין-מכבים-רעות,"הר עמינדב מ""ר",679,,31.885877,35.035116
מודיעין-מכבים-רעות,נחל חבר,12,שכונת משואה,31.893509,35.008738
מודיעין-מכבים-רעות,נחל נטפים,5,,31.895437,35.024460
מודיעין-מכבים-רעות,"רא""ל יעקב דורי",24,שכונת המגינים,31.909348,34.999397
מודיעין-מכבים-רעות,הר קדרים מכבים רעות,626,,31.887034,35.035352
מודיעין-מכבים-רעות,ברוש מכבים רעות,16,שכונת רעות,31.890280,35.014780
מודיעין-מכבים-רעות,צבעוני מכבים רעות,36,,31.882566,35.019115
מודיעין-מכבים-רעות,מרים החשמונאית,28,שכונת מוריה,31.882002,35.011014
מודיעין-מכבים-רעות,ברוש מכבים רעות,6,,31.891019,35.014752
מודיעין-מכבים-רעות,נחל ציפורי,17,שכונת משואה,31.894963,35.005303
מודיעין-מכבים-רעות,גלעד מכבים רעות,20,,31.891345,35.018799
מודיעין-מכבים-רעות,ישפה,3,שכונת אבני חן,31.904321,34.998071
מודיעין-מכבים-רעות,"נחל ערוגות מ""ר",761,,31.885820,35.033481
מודיעין-מכבים-רעות,שרה אמנו,29,שכונת מוריה,31.879810,35.009056
מודיעין-מכבים-רעות,עמק האלה,29,שכונת הנביאים,31.912229,35.008946
מודיעין-מכבים-רעות,לילך מכבים רעות,110,שכונת רעות,31.881959,35.018594
מודיעין-מכבים-רעות,שרה אמנו,24,שכונת מוריה,31.881235,35.009820
מודיעין-מכבים-רעות,אלמוג מכבים רעות,4,,31.886575,35.016617
מודיעין-מכבים-רעות,מרומית מכבים רעות,311,שכונת מכבים,31.891330,35.032138
מודיעין-מכבים-רעות,מנשה,25,שכונת מוריה,31.884245,35.007613
מודיעין-מכבים-רעות,מעלה דורון,23,שכונת משואה,31.896161,35.008406
מודיעין-מכבים-רעות,חגי הנביא,4,שכונת הנביאים,31.911174,35.009904
מודיעין-מכבים-רעות,קול התור,10,שכונת הפרחים,31.908242,35.015929
מודיעין-מכבים-רעות,לאה אמנו,35,שכונת מוריה,31.883611,35.004474
מודיעין-מכבים-רעות,נהר הירדן,117,,31.895352,35.004594
מודיעין-מכבים-רעות,לילך מכבים רעות,107,,31.881548,35.019939
מודיעין-מכבים-רעות,אלמוג מכבים רעות,3,שכונת רעות,31.886255,35.016698
מודיעין-מכבים-רעות,נחל שניר,52,,31.894876,35.013198
מודיעין-מכבים-רעות,מנשה,8,שכונת מוריה,31.885330,35.007219
מודיעין-מכבים-רעות,הר אמיר מכבים רעות,524,שכונת מכבים,31.888210,35.037476
מודיעין-מכבים-רעות,מרים החשמונאית,88,שכונת מוריה,31.881748,35.007896
מודיעין-מכבים-רעות,שוהם מכבים רעות,11,,31.885240,35.013263
מודיעין-מכבים-רעות,נחל בוקק,7,,31.893002,35.004901
מודיעין-מכבים-רעות,גלבוע מכבים רעות,19,,31.891158,35.019134
מודיעין-מכבים-רעות,אלה מכבים רעות,46,,31.890206,35.014440
מודיעין-מכבים-רעות,נחל געתון,28,שכונת הנחלים,31.895225,35.023139
מודיעין-מכבים-רעות,שרה אמנו,84,שכונת מוריה,31.879333,35.007522
מודיעין-מכבים-רעות,אגוז מכבים רעות,14,,31.889979,35.017171
מודיעין-מכבים-רעות,עצמון מכבים רעות,56,,31.887856,35.022182
מודיעין-מכבים-רעות,קיסוס מכבים רעות,33,,31.894138,35.033269
מודיעין-מכבים-רעות,שרה אמנו,92,שכונת מוריה,31.879845,35.006941
מודיעין-מכבים-רעות,נחל יגור,14,שכונת משואה,31.892086,35.007348
מודיעין-מכבים-רעות,שבט,47,שכונת הכרמים,31.914618,35.012309
מודיעין-מכבים-רעות,אלול,5,שכונת הכרמים,31.918343,35.005189
מודיעין-מכבים-רעות,לילך מכבים רעות,16,,31.884255,35.021637
מודיעין-מכבים-רעות,"רא""ל דוד אלעזר",27,שכונת המגינים,31.908554,35.001515
מודיעין-מכבים-רעות,שמעון,5,,31.886773,35.008952
מודיעין-מכבים-רעות,"נחל ערוגות מ""ר",759,,31.885600,35.033129
מודיעין-מכבים-רעות,פלח הרימון,6,,31.908157,35.016546
מודיעין-מכבים-רעות,שרה אמנו,13,שכונת מוריה,31.881238,35.010401
מודיעין-מכבים-רעות,אביטל מכבים -רעות,71,,31.891742,35.022211
מודיעין-מכבים-רעות,אביטל מכבים -רעות,18,,31.887062,35.023115
מודיעין-מכבים-רעות,גפן מכבים רעות,14,שכונת מכבים,31.895660,35.032727
מודיעין-מכבים-רעות,גליל מכבים רעות,57,,31.893974,35.019734
מודיעין-מכבים-רעות,הר שאול מכבים רעות,709,,31.887507,35.031771
מודיעין-מכבים-רעות,ישפה,33,,31.904498,34.996490
מודיעין-מכבים-רעות,נחל בזק,28,שכונת הנחלים,31.896912,35.020116
מודיעין-מכבים-רעות,הר חזון מכבים רעות,553,,31.885652,35.038593
מודיעין-מכבים-רעות,מעלה דורון,15,,31.896730,35.008422
מודיעין-מכבים-רעות,סחלב מכבים רעות,18,שכונת רעות,31.883191,35.020550
מודיעין-מכבים-רעות,נחל ארנון,19,שכונת משואה,31.894316,35.004841
מודיעין-מכבים-רעות,אלמוג מכבים רעות,9,,31.886250,35.016201
מודיעין-מכבים-רעות,רבקה אמנו,12,שכונת מוריה,31.881377,35.004795
מודיעין-מכבים-רעות,הדורית מכבים רעות,262,שכונת מכבים,31.892851,35.029808
מודיעין-מכבים-רעות,"שדרת הפרחים מ""ר",13,שכונת רעות,31.885454,35.019608
מודיעין-מכבים-רעות,חטיבת הראל,16,שכונת המגינים,31.913161,34.997921
מודיעין-מכבים-רעות,"רא""ל דוד אלעזר",15,שכונת המגינים,31.907649,35.002558
מודיעין-מכבים-רעות,חטיבת הראל,10,שכונת המגינים,31.913305,34.998784
מודיעין-מכבים-רעות,הר פורת מכבים רעות,630,,31.886826,35.036195
מודיעין-מכבים-רעות,אביטל מכבים -רעות,79,,31.892269,35.022203
מודיעין-מכבים-רעות,לביא מכבים רעות,295,שכונת מכבים,31.892135,35.032061
מודיעין-מכבים-רעות,"שדרת הפרחים מ""ר",25,,31.885452,35.018706
מודיעין-מכבים-רעות,גליל מכבים רעות,34,,31.892391,35.020452
מודיעין-מכבים-רעות,אסתר המלכה,20,שכונת מוריה,31.884204,35.007991
מודיעין-מכבים-רעות,"נחל זויתן מ""ר",820,שכונת מכבים,31.885111,35.031295
מודיעין-מכבים-רעות,אבני החושן,8,שכונת אבני חן,31.902803,34.998501
מודיעין-מכבים-רעות,ארז מכבים רעות,20,שכונת רעות,31.889425,35.016835
מודיעין-מכבים-רעות,"נחל זויתן מ""ר",819,,31.885231,35.031215
מודיעין-מכבים-רעות,נחל מירון,9,,31.896081,35.024570
מודיעין-מכבים-רעות,רחל אמנו,14,שכונת מוריה,31.879797,35.009795
מודיעין-מכבים-רעות,דן,49,שכונת השבטים,31.890617,35.002900
מודיעין-מכבים-רעות,נחל הירקון,7,שכונת הנחלים,31.898027,35.020150
מודיעין-מכבים-רעות,בנימין,68,שכונת השבטים,31.888608,35.003604
מודיעין-מכבים-רעות,אדיר מכבים-רעות,39,,31.892897,35.021451
מודיעין-מכבים-רעות,שד יצחק רבין,9,שכונת השבטים,31.889234,35.007688
מודיעין-מכבים-רעות,"גבעת הלבונה מ""ר",45,שכונת רעות,31.887387,35.021339
מודיעין-מכבים-רעות,תבור מכבים רעות,2,,31.892400,35.019179
מודיעין-מכבים-רעות,חשון,20,שכונת הכרמים,31.914726,35.013274
מודיעין-מכבים-רעות,נחל ציפורי,19,שכונת משואה,31.894952,35.004911
מודיעין-מכבים-רעות,שד יצחק רבין,22,שכונת משואה,31.892275,35.005801
מודיעין-מכבים-רעות,לאה אמנו,11,שכונת מוריה,31.884323,35.005287
מודיעין-מכבים-רעות,לילך מכבים רעות,86,,31.881939,35.020640
מודיעין-מכבים-רעות,ירמיהו הנביא,7,שכונת הנביאים,31.911203,35.004515
מודיעין-מכבים-רעות,שקד מכבים רעות,5,שכונת רעות,31.891926,35.011952
מודיעין-מכבים-רעות,"רא""ל חיים לסקוב",3,שכונת המגינים,31.912158,35.000535
מודיעין-מכבים-רעות,הר חזון מכבים רעות,551,שכונת מכבים,31.885501,35.038150
מודיעין-מכבים-רעות,אנפה מכבים רעות,208,,31.895806,35.030660
מודיעין-מכבים-רעות,שוהם מכבים רעות,6,,31.884927,35.012991
מודיעין-מכבים-רעות,דן,27,,31.888832,35.002915
מודיעין-מכבים-רעות,נחל בזק,56,,31.897629,35.017920
מודיעין-מכבים-רעות,"שדרת הפרחים מ""ר",56,,31.885801,35.017636
מודיעין-מכבים-רעות,"רא""ל משה דיין",8,שכונת המגינים,31.909359,35.003291
מודיעין-מכבים-רעות,ערבי נחל מכבים רעות,20,,31.892715,35.015867
מודיעין-מכבים-רעות,ברקת מכבים רעות,34,שכונת רעות,31.887445,35.015279
מודיעין-מכבים-רעות,?,122,שכונת מוריה,31.880568,35.003345
מודיעין-מכבים-רעות,רותם מכבים רעות,29,,31.892205,35.015395
מודיעין-מכבים-רעות,נחל אלעל,13,שכונת משואה,31.896070,35.005468
מודיעין-מכבים-רעות,קשת מכבים רעות,12,שכונת רעות,31.886858,35.011151
מודיעין-מכבים-רעות,הר צפריר מכבים רעות,689,,31.886770,35.034440
מודיעין-מכבים-רעות,?,63,שכונת הנביאים,31.914360,35.004521
מודיעין-מכבים-רעות,שד יצחק רבין,44,שכונת משואה,31.893764,35.002760
מודיעין-מכבים-רעות,"רא""ל מרדכי מקלף",24,שכונת המגינים,31.906656,35.000206
מודיעין-מכבים-רעות,שד יצחק רבין,46,שכונת משואה,31.893873,35.002350
מודיעין-מכבים-רעות,עגור מכבים רעות,335,,31.891118,35.031072
מודיעין-מכבים-רעות,לילך מכבים רעות,72,שכונת רעות,31.881963,35.021778
מודיעין-מכבים-רעות,קשת מכבים רעות,43,שכונת רעות,31.888676,35.011790
מודיעין-מכבים-רעות,"שדרת הפרחים מ""ר",26,שכונת רעות,31.885527,35.020161
מודיעין-מכבים-רעות,אביטל מכבים -רעות,45,שכונת רעות,31.889188,35.022716
מודיעין-מכבים-רעות,תכלת,19,שכונת אבני חן,31.901055,34.999625
מודיעין-מכבים-רעות,נחל קטלב,1,,31.893826,35.006574
מודיעין-מכבים-רעות,שמעון,7,,31.886802,35.008934
מודיעין-מכבים-רעות,אביטל מכבים -רעות,53,,31.890385,35.022237
מודיעין-מכבים-רעות,גליל מכבים רעות,39,שכונת רעות,31.892507,35.019959
מודיעין-מכבים-רעות,רותם מכבים רעות,51,שכונת רעות,31.890828,35.015850
מודיעין-מכבים-רעות,מנשה,16,,31.884581,35.007128
מודיעין-מכבים-רעות,אורן מכבים-רעות,29,,31.894185,35.032219
מודיעין-מכבים-רעות,אלה מכבים רעות,40,שכונת רעות,31.889711,35.014657
מודיעין-מכבים-רעות,נחל קטלב,9,,31.894259,35.006558
מודיעין-מכבים-רעות,מבצע יואב,5,שכונת המגינים,31.908413,35.001272
מודיעין-מכבים-רעות,"שדרת עומרים מ""ר",19,שכונת רעות,31.886482,35.011928
מודיעין-מכבים-רעות,ירח-אב,15,שכונת הכרמים,31.913894,35.012605
מודיעין-מכבים-רעות,הגנן,22,,31.885162,34.963959
מודיעין-מכבים-רעות,עמק האלה,250,,31.919886,34.980595
מודיעין-מכבים-רעות,שגיא מכבים רעות,1,,31.885034,35.011126
מודיעין-מכבים-רעות,מרום מכבים רעות,14,,31.884187,35.012634
מודיעין-מכבים-רעות,ישפה,29,שכונת אבני חן,31.904473,34.996704
מודיעין-מכבים-רעות,"שדרת עומרים מ""ר",4,שכונת רעות,31.887522,35.011493
מודיעין-מכבים-רעות,מנשה,34,שכונת מוריה,31.883538,35.007070
מודיעין-מכבים-רעות,גליל מכבים רעות,56,,31.893975,35.020298
מודיעין-מכבים-רעות,צבעוני מכבים רעות,22,שכונת רעות,31.882581,35.020343
מודיעין-מכבים-רעות,עצמון מכבים רעות,6,שכונת רעות,31.889584,35.018709
מודיעין-מכבים-רעות,ברקנית מכבים רעות,239,,31.895193,35.029627
מודיעין-מכבים-רעות,הר בוקר מכבים רעות,599,,31.888083,35.036223
מודיעין-מכבים-רעות,ברוש מכבים רעות,8,,31.890836,35.014759
מודיעין-מכבים-רעות,נחל שורק,10,שכונת משואה,31.895348,35.010114
מודיעין-מכבים-רעות,תבור מכבים רעות,7,שכונת רעות,31.892066,35.018758
מודיעין-מכבים-רעות,מירון מכבים רעות,17,שכונת רעות,31.890796,35.016961
מודיעין-מכבים-רעות,"רא""ל מרדכי מקלף",12,שכונת המגינים,31.908059,35.000738
מודיעין-מכבים-רעות,שד יצחק רבין,27,שכונת השבטים,31.890373,35.005031
מודיעין-מכבים-רעות,יוסף,51,שכונת השבטים,31.887815,35.005542
מודיעין-מכבים-רעות,"רא""ל יגאל ידין",10,שכונת המגינים,31.907100,35.003621
מודיעין-מכבים-רעות,עמק חרוד,18,שכונת הכרמים,31.919137,35.004147
מודיעין-מכבים-רעות,נחל קידרון,6,שכונת משואה,31.895284,35.016947
מודיעין-מכבים-רעות,סחלב מכבים רעות,12,,31.883198,35.020964
מודיעין-מכבים-רעות,גלעד מכבים רעות,9,,31.890373,35.018407
מודיעין-מכבים-רעות,קשת מכבים רעות,14,שכונת רעות,31.887020,35.011133
מודיעין-מכבים-רעות,נחל שורק,35,שכונת משואה,31.895798,35.009183
מודיעין-מכבים-רעות,לילך מכבים רעות,129,שכונת רעות,31.881535,35.018017
מודיעין-מכבים-רעות,לילך מכבים רעות,5,,31.884570,35.020980
מודיעין-מכבים-רעות,נרקיס מכבים רעות,3,שכונת רעות,31.883636,35.015304
מודיעין-מכבים-רעות,הדורית מכבים רעות,267,,31.892701,35.030021
מודיעין-מכבים-רעות,לילך מכבים רעות,108,שכונת רעות,31.881971,35.018788
מודיעין-מכבים-רעות,זית מכבים רעות,95,,31.895614,35.033532
מודיעין-מכבים-רעות,מבצע קלשון,6,שכונת המגינים,31.910434,34.998738
מודיעין-מכבים-רעות,דינה,3,שכונת מוריה,31.883256,35.006440
מודיעין-מכבים-רעות,נחל הבשור,10,,31.897088,35.023303
מודיעין-מכבים-רעות,נחל הירמוך,21,,31.896259,35.012749
מודיעין-מכבים-רעות,יערה מכבים רעות,76,,31.896334,35.035273
מודיעין-מכבים-רעות,צאלון,16,שכונת הפרחים,31.907353,35.015534
מודיעין-מכבים-רעות,חצב מכבים רעות,25,,31.885166,35.019146
מודיעין-מכבים-רעות,תאנה מכבים רעות,9,שכונת רעות,31.891621,35.011524
מודיעין-מכבים-רעות,תבור מכבים רעות,8,,31.892403,35.018774
מודיעין-מכבים-רעות,סחלב מכבים רעות,39,,31.882848,35.018806
מודיעין-מכבים-רעות,אביטל מכבים -רעות,49,שכונת רעות,31.889427,35.022556
מודיעין-מכבים-רעות,מעלה גדעון,5,שכונת משואה,31.895597,35.011110
מודיעין-מכבים-רעות,שד יצחק רבין,11,שכונת השבטים,31.889322,35.007350
מודיעין-מכבים-רעות,"נחל זויתן מ""ר",815,שכונת מכבים,31.884806,35.031012
מודיעין-מכבים-רעות,עמק האלה,35,שכונת הנביאים,31.912563,35.008403
מודיעין-מכבים-רעות,אדיר מכבים-רעות,36,,31.892650,35.021853
מודיעין-מכבים-רעות,לילך מכבים רעות,8,,31.884253,35.021015
מודיעין-מכבים-רעות,שמעון,10,,31.886840,35.009462
מודיעין-מכבים-רעות,יוסף,15,,31.887103,35.007866
מודיעין-מכבים-רעות,אבני החושן,82,,31.906889,34.991632
מודיעין-מכבים-רעות,עמק האלה,27,שכונת הנביאים,31.912114,35.009070
מודיעין-מכבים-רעות,הניצנים,2,שכונת הפרחים,31.908696,35.017047
מודיעין-מכבים-רעות,"שדרת עומרים מ""ר",22,שכונת רעות,31.886320,35.011480
מודיעין-מכבים-רעות,שלומציון המלכה,8,שכונת מוריה,31.880963,35.008524
מודיעין-מכבים-רעות,סנונית מכבים רעות,326,,31.890386,35.032833
מודיעין-מכבים-רעות,נחל פארן,6,,31.894851,35.020699
מודיעין-מכבים-רעות,שוהם מכבים רעות,30,,31.884980,35.015070
מודיעין-מכבים-רעות,מבצע נחשון,5,שכונת המגינים,31.905253,35.001294
מודיעין-מכבים-רעות,יוסף,41,שכונת השבטים,31.887785,35.006083
מודיעין-מכבים-רעות,נופר מכבים רעות,57,,31.894238,35.036115
מודיעין-מכבים-רעות,שד יצחק רבין,51,שכונת השבטים,31.892815,35.002449
מודיעין-מכבים-רעות,גליל מכבים רעות,15,,31.890803,35.019952
מודיעין-מכבים-רעות,הר בוקר מכבים רעות,594,,31.887454,35.036229
מודיעין-מכבים-רעות,חטיבת גבעתי,44,שכונת המגינים,31.913201,34.999841
מודיעין-מכבים-רעות,אורן מכבים-רעות,27,,31.894413,35.032558
מודיעין-מכבים-רעות,מרים החשמונאית,44,שכונת מוריה,31.881900,35.009954
מודיעין-מכבים-רעות,נחל געתון,35,שכונת הנחלים,31.896052,35.023227
מודיעין-מכבים-רעות,אלמוג מכבים רעות,1,שכונת רעות,31.886254,35.016804
מודיעין-מכבים-רעות,קידה,4,שכונת הפרחים,31.906311,35.015629
מודיעין-מכבים-רעות,נחל נטפים,11,שכונת הנחלים,31.895381,35.024257
מודיעין-מכבים-רעות,חרמון מכבים רעות,20,שכונת רעות,31.891281,35.016412
מודיעין-מכבים-רעות,שמעון,126,,31.890108,35.004569
מודיעין-מכבים-רעות,רותם מכבים רעות,5,שכונת רעות,31.892248,35.013350
מודיעין-מכבים-רעות,גד,13,,31.884387,35.006598
מודיעין-מכבים-רעות,אלה מכבים רעות,12,,31.889132,35.017162
מודיעין-מכבים-רעות,כרמל מכבים רעות,14,,31.891798,35.017977
מודיעין-מכבים-רעות,הלוח העברי,35,שכונת הכרמים,31.918083,35.008660
מודיעין-מכבים-רעות,ברקת מכבים רעות,42,,31.887498,35.015956
מודיעין-מכבים-רעות,מבצע יונתן,22,,31.906752,35.001050
מודיעין-מכבים-רעות,מעלה דורון,29,שכונת משואה,31.895928,35.008413
מודיעין-מכבים-רעות,שקד מכבים רעות,6,,31.892260,35.011962
מודיעין-מכבים-רעות,שיר השירים,22,,31.908580,35.016568
מודיעין-מכבים-רעות,עצי היער,2,שכונת הפרחים,31.909194,35.015922
מודיעין-מכבים-רעות,מבצע יונתן,12,שכונת המגינים,31.906100,35.001305
מודיעין-מכבים-רעות,ברוש מכבים רעות,14,שכונת רעות,31.890462,35.014765
מודיעין-מכבים-רעות,נחל צין,45,שכונת משואה,31.894523,35.014689
מודיעין-מכבים-רעות,חרמון מכבים רעות,9,שכונת רעות,31.892185,35.016791
מודיעין-מכבים-רעות,נחל שניר,31,שכונת משואה,31.894940,35.014797
מודיעין-מכבים-רעות,ברקנית מכבים רעות,242,שכונת מכבים,31.894552,35.029726
מודיעין-מכבים-רעות,נורית מכבים רעות,10,,31.884546,35.019222
מודיעין-מכבים-רעות,רחל אמנו,44,שכונת מוריה,31.880232,35.006079
מודיעין-מכבים-רעות,דקל מכבים רעות,17,שכונת רעות,31.893617,35.015715
מודיעין-מכבים-רעות,סיון,33,שכונת הכרמים,31.918822,35.004413
מודיעין-מכבים-רעות,המכונאי,15,,31.886730,34.960447
מודיעין-מכבים-רעות,חרצית,46,שכונת הפרחים,31.908207,35.010890
מודיעין-מכבים-רעות,מגדל המנורה,7,שכונת אבני חן,31.901852,34.999119
מודיעין-מכבים-רעות,יוסף,33,,31.887794,35.006697
מודיעין-מכבים-רעות,עגור מכבים רעות,331,שכונת מכבים,31.890933,35.031429
מודיעין-מכבים-רעות,סחלב מכבים רעות,16,שכונת רעות,31.883186,35.020650
מודיעין-מכבים-רעות,שרה אמנו,62,,31.880038,35.008583
מודיעין-מכבים-רעות,לאה אמנו,27,שכונת מוריה,31.883834,35.004719
מודיעין-מכבים-רעות,אביטל מכבים -רעות,85,שכונת רעות,31.892646,35.022210
מודיעין-מכבים-רעות,אשחר,4,שכונת הנחלים,31.900900,35.014164
מודיעין-מכבים-רעות,"שדרת הפרחים מ""ר",37,,31.885440,35.017535
מודיעין-מכבים-רעות,נהר הירדן,79,,31.896069,35.006445
מודיעין-מכבים-רעות,יהלום,17,שכונת אבני חן,31.905391,34.997694
מודיעין-מכבים-רעות,שד מנחם בגין,26,,31.881549,35.012503
מודיעין-מכבים-רעות,אבני החושן,62,,31.905492,34.991758
מודיעין-מכבים-רעות,"גבעת הלבונה מ""ר",34,,31.887593,35.020742
מודיעין-מכבים-רעות,הר ורדה מכבים רעות,580,,31.886480,35.037020
מודיעין-מכבים-רעות,אביטל מכבים -רעות,92,,31.892674,35.022609
מודיעין-מכבים-רעות,הנביאים,22,,31.911673,35.007685
מודיעין-מכבים-רעות,עמק האלה,2,שכונת הכרמים,31.911424,35.012863
מודיעין-מכבים-רעות,אלה מכבים רעות,58,,31.891045,35.014428
מודיעין-מכבים-רעות,אבני החושן,52,,31.904787,34.992197
מודיעין-מכבים-רעות,אביטל מכבים -רעות,37,,31.888678,35.022953
מודיעין-מכבים-רעות,נחל ברק מכבים רעות,850,,31.887943,35.030124
מודיעין-מכבים-רעות,אלה מכבים רעות,8,,31.889142,35.017438
מודיעין-מכבים-רעות,גד,1,שכונת מוריה,31.885265,35.006726
מודיעין-מכבים-רעות,נחל נטפים,4,,31.895908,35.024774
מודיעין-מכבים-רעות,אסתר המלכה,47,,31.883492,35.010833
מודיעין-מכבים-רעות,נופך,12,,31.905948,34.996669
מודיעין-מכבים-רעות,ספיר מכבים רעות,28,שכונת רעות,31.885550,35.014768
מודיעין-מכבים-רעות,"נחל גרופית מ""ר",844,שכונת מכבים,31.886859,35.029971
מודיעין-מכבים-רעות,"רא""ל דוד אלעזר",7,שכונת המגינים,31.907402,35.003174
מודיעין-מכבים-רעות,שמעון,30,,31.887289,35.009135
מודיעין-מכבים-רעות,נהר הירדן,89,,31.895927,35.005903
מודיעין-מכבים-רעות,שיזף מכבים רעות,11,,31.890646,35.013259
מודיעין-מכבים-רעות,ישפה,18,שכונת אבני חן,31.904736,34.997009
מודיעין-מכבים-רעות,תכלת,14,,31.900756,34.998819
מודיעין-מכבים-רעות,"נחל צאלים מ""ר",874,,31.885448,35.032319
מודיעין-מכבים-רעות,שבט,21,שכונת הכרמים,31.912493,35.013012
מודיעין-מכבים-רעות,ערבי נחל מכבים רעות,9,,31.893052,35.014924
מודיעין-מכבים-רעות,אביטל מכבים -רעות,19,,31.887440,35.022828
מודיעין-מכבים-רעות,שד מנחם בגין,74,שכונת מוריה,31.877831,35.008499
מודיעין-מכבים-רעות,נחל יגור,28,,31.892475,35.006538
מודיעין-מכבים-רעות,גליל מכבים רעות,74,,31.894486,35.018947
מודיעין-מכבים-רעות,מגדל ים,17,שכונת אבני חן,31.905878,34.993422
מודיעין-מכבים-רעות,"רא""ל חיים ברלב",20,שכונת המגינים,31.907339,35.001522
מודיעין-מכבים-רעות,נחל יגור,42,,31.892933,35.005668
מודיעין-מכבים-רעות,לילך מכבים רעות,27,שכונת רעות,31.884458,35.022961
מודיעין-מכבים-רעות,נחל בזק,12,,31.896829,35.020888
מודיעין-מכבים-רעות,"גבעת הלבונה מ""ר",5,,31.889200,35.019876
מודיעין-מכבים-רעות,תלתן,35,שכונת הפרחים,31.902789,35.010182
מודיעין-מכבים-רעות,גד,3,שכונת מוריה,31.885184,35.006733
מודיעין-מכבים-רעות,ערבי נחל מכבים רעות,5,,31.893047,35.014627
מודיעין-מכבים-רעות,שרה אמנו,130,שכונת מוריה,31.882199,35.004511
מודיעין-מכבים-רעות,מירון מכבים רעות,14,שכונת רעות,31.891177,35.017280
מודיעין-מכבים-רעות,לאה אמנו,47,שכונת מוריה,31.883286,35.004054
מודיעין-מכבים-רעות,נחל עמוד,27,,31.891329,35.008854
מודיעין-מכבים-רעות,יעל הגיבורה,19,,31.882278,35.011933
מודיעין-מכבים-רעות,מרום מכבים רעות,21,שכונת רעות,31.884506,35.013414
מודיעין-מכבים-רעות,גליל מכבים רעות,21,,31.891190,35.019981
מודיעין-מכבים-רעות,שד מנחם בגין,70,שכונת מוריה,31.878140,35.009100
מודיעין-מכבים-רעות,שמעון,105,,31.889633,35.004410
מודיעין-מכבים-רעות,אביטל מכבים -רעות,83,שכונת רעות,31.892528,35.022208
מודיעין-מכבים-רעות,ערבי נחל מכבים רעות,13,,31.893045,35.015396
מודיעין-מכבים-רעות,מעלה עמיעז,13,שכונת משואה,31.897363,35.008847
מודיעין-מכבים-רעות,אודם,27,שכונת אבני חן,31.904304,34.994548
מודיעין-מכבים-רעות,נהר הירדן,49,,31.896697,35.007750
מודיעין-מכבים-רעות,"רא""ל חיים ברלב",32,,31.908426,35.000285
